,DR_Normal:,DR_Attack:,FPR:,FNR:,Efficiency
0,43.07453416149068,50.0,0.020595201318092882,99.98441517961506,93.07453416149067
1,43.46519555077144,91.93548387096774,0.20595201318092884,98.22333047611626,135.4006794217392
2,41.37432728722344,43.134087237479804,14.499021727937391,91.67770591443933,84.50841452470324
3,32.30982686855282,27.01525054466231,44.84605087014726,87.43863476973428,59.325077413215126
4,25.11567928392627,31.631235979062065,65.90464421789723,76.92667342008883,56.74691526298834
